state,state_id,district,district_id,market,market_id
Maharashtra,MH,Gondiya,34,Amgaon,603
Maharashtra,MH,Gondiya,34,Arjuni,604
Maharashtra,MH,Gondiya,34,Devri,4762
Maharashtra,MH,Gondiya,34,Gondiya,1511
Maharashtra,MH,Gondiya,34,Goregaon,2121
Maharashtra,MH,Gondiya,34,Sadak Arjuni,4761
Maharashtra,MH,Gondiya,34,Tiroda,1512
Maharashtra,MH,Hingoli,35,Adarsh Krushi Bazar,10075
Maharashtra,MH,Hingoli,35,Akhadabalapur,2090
Maharashtra,MH,Hingoli,35,Basmat,2091
Maharashtra,MH,Hingoli,35,Basmat(Kurunda),3968
Maharashtra,MH,Hingoli,35,Gajanaan Krushi Bazar,10103
Maharashtra,MH,Hingoli,35,Gajanan Krushi Utpanna Bazar (India) Pvt Ltd,10100
Maharashtra,MH,Hingoli,35,Hingoli,590
Maharashtra,MH,Hingoli,35,Hingoli(Kanegoan Naka),2503
Maharashtra,MH,Hingoli,35,Jawala-Bajar,2093
Maharashtra,MH,Hingoli,35,Kalamnuri,1830
Maharashtra,MH,Hingoli,35,Marathawada Shetkari Khajgi Bazar Parisar,10083
Maharashtra,MH,Hingoli,35,"Sant Namdev Krushi Bazar,",10090
Maharashtra,MH,Hingoli,35,Sengoan,2092
Maharashtra,MH,Hingoli,35,Vitthal Krushi Utpanna Bazar,10073
Maharashtra,MH,Jalana,6,Ambad (Vadigodri),1822
Maharashtra,MH,Jalana,6,Ashti(Jalna),2388
Maharashtra,MH,Jalana,6,Bhokardan,584
Maharashtra,MH,Jalana,6,Bhokardan(Pimpalgaon Renu),2500
Maharashtra,MH,Jalana,6,Ghansawangi,2389
Maharashtra,MH,Jalana,6,Jafrabad,4755
Maharashtra,MH,Jalana,6,Jalana,158
Maharashtra,MH,Jalana,6,Jalna(Badnapur),2501
Maharashtra,MH,Jalana,6,Mantha,2085
Maharashtra,MH,Jalana,6,Partur,1472
Maharashtra,MH,Jalana,6,Partur(Vatur),3965
Maharashtra,MH,Jalgaon,7,Amalner,570
Maharashtra,MH,Jalgaon,7,Bhusaval,1438
Maharashtra,MH,Jalgaon,7,Bodwad,1439
Maharashtra,MH,Jalgaon,7,Bodwad(Varangaon),2479
Maharashtra,MH,Jalgaon,7,Chalisgaon,571
Maharashtra,MH,Jalgaon,7,Chopada,572
Maharashtra,MH,Jalgaon,7,Dharangaon,1440
Maharashtra,MH,Jalgaon,7,Gopal Krishna Agro,10058
Maharashtra,MH,Jalgaon,7,Govardhan Farm Produce Market,10054
Maharashtra,MH,Jalgaon,7,J S K Agro Market,10057
Maharashtra,MH,Jalgaon,7,Jalgaon,159
Maharashtra,MH,Jalgaon,7,Jalgaon(Masawat),2480
Maharashtra,MH,Jalgaon,7,Jamner,1442
Maharashtra,MH,Jalgaon,7,Jamner(Neri),2481
Maharashtra,MH,Jalgaon,7,Laxmi Krushi Utpanna Khjgi Bajar,10063
Maharashtra,MH,Jalgaon,7,Mahavir Agri Market,10098
Maharashtra,MH,Jalgaon,7,Pachora,573
Maharashtra,MH,Jalgaon,7,Pachora(Bhadgaon),2482
Maharashtra,MH,Jalgaon,7,Parola,1443
Maharashtra,MH,Jalgaon,7,Raver,1444
Maharashtra,MH,Jalgaon,7,Raver(Sauda),2483
Maharashtra,MH,Jalgaon,7,Sanghavi Agriculture Marketing,10071
Maharashtra,MH,Jalgaon,7,Shantilal Jain Agro,10064
Maharashtra,MH,Jalgaon,7,Vijaya Agri Private Market,10065
Maharashtra,MH,Jalgaon,7,Yashika Agro Marketing,10085
Maharashtra,MH,Jalgaon,7,Yawal,1445
Maharashtra,MH,Kolhapur,8,Gadhinglaj,1451
Maharashtra,MH,Kolhapur,8,Jaysingpur,1452
Maharashtra,MH,Kolhapur,8,Kolhapur,160
Maharashtra,MH,Kolhapur,8,Kolhapur(Laxmipuri),2489
Maharashtra,MH,Kolhapur,8,Kolhapur(Malkapur),2490
Maharashtra,MH,Kolhapur,8,Vadgaonpeth,1453
Maharashtra,MH,Latur,9,Ahmedpur,1825
Maharashtra,MH,Latur,9,Aurad Shahajani,2127
Maharashtra,MH,Latur,9,Ausa,2124
Maharashtra,MH,Latur,9,Chakur,2126
Maharashtra,MH,Latur,9,Devani,4757
Maharashtra,MH,Latur,9,Jalkot,3112
Maharashtra,MH,Latur,9,Latur,161
Maharashtra,MH,Latur,9,Latur(Murud),2514
Maharashtra,MH,Latur,9,Nilanga,2125
Maharashtra,MH,Latur,9,Rangrao Patil Krushi Utpanna Khajgi Bazar,10082
Maharashtra,MH,Latur,9,Renapur,2128
Maharashtra,MH,Latur,9,Shirur Anantpal,2392
Maharashtra,MH,Latur,9,Udgir,586
Maharashtra,MH,Latur,9,Udgir(Hali),3962
Maharashtra,MH,Mumbai,10,All India Cottonseed Crushers Association,2379
Maharashtra,MH,Mumbai,10,Mumbai,162
Maharashtra,MH,Mumbai,10,Mumbai- Fruit Market,2473
Maharashtra,MH,Mumbai,10,Mumbai- Thane Market,2472
Maharashtra,MH,Mumbai,10,NCDEX Spot Exchange,10053
Maharashtra,MH,Mumbai,10,Vashi New Mumbai,3108
Maharashtra,MH,Nagpur,11,Bhiwapur,1504
Maharashtra,MH,Nagpur,11,Hingna,4754
Maharashtra,MH,Nagpur,11,Kalmeshwar,1505
Maharashtra,MH,Nagpur,11,Kamthi,3972
Maharashtra,MH,Nagpur,11,Katol,1506
Maharashtra,MH,Nagpur,11,Mandhal,2116
Maharashtra,MH,Nagpur,11,Mauda,4763
Maharashtra,MH,Nagpur,11,MS Kalpana Agri Commodities Marketing,10066
Maharashtra,MH,Nagpur,11,Nagpur,163
Maharashtra,MH,Nagpur,11,Nagpur(Mahatma Phule Market),2512
Maharashtra,MH,Nagpur,11,Narkhed,1507
Maharashtra,MH,Nagpur,11,Parshiwani,2118
Maharashtra,MH,Nagpur,11,Ramtek,2117
Maharashtra,MH,Nagpur,11,Savner,607
Maharashtra,MH,Nagpur,11,Umared,164
Maharashtra,MH,Nanded,25,Bhokar,587
Maharashtra,MH,Nanded,25,Biloli,2136
Maharashtra,MH,Nanded,25,Deglur,588
Maharashtra,MH,Nanded,25,Dharmabad,1349
Maharashtra,MH,Nanded,25,Hadgaon,1518
Maharashtra,MH,Nanded,25,Hadgaon(Tamsa),2516
Maharashtra,MH,Nanded,25,Hanegaon,2393
Maharashtra,MH,Nanded,25,Himalyatnagar,2133
Maharashtra,MH,Nanded,25,Islapur,2394
Maharashtra,MH,Nanded,25,Kandhar,1519
Maharashtra,MH,Nanded,25,Kinwat,2129
Maharashtra,MH,Nanded,25,Kundalwadi,1829
Maharashtra,MH,Nanded,25,Kuntur,2135
Maharashtra,MH,Nanded,25,Loha,1520
Maharashtra,MH,Nanded,25,Mahur,2134
Maharashtra,MH,Nanded,25,Mudkhed,2130
Maharashtra,MH,Nanded,25,Mukhed,2131
Maharashtra,MH,Nanded,25,Mukhed(Mukkambad),3967
Maharashtra,MH,Nanded,25,Naigaon,1521
Maharashtra,MH,Nanded,25,Nanded,589
Maharashtra,MH,Nanded,25,Navratna Krishi Utpanna Khajgi Bazar,10114
Maharashtra,MH,Nanded,25,Shetkari Khajgi Bajar,10074
Maharashtra,MH,Nanded,25,Umari,2132
Maharashtra,MH,Nandurbar,12,Akkalkuwa,2076
Maharashtra,MH,Nandurbar,12,Dhadgaon,2384
Maharashtra,MH,Nandurbar,12,Nandubar(Koparli),3961
Maharashtra,MH,Nandurbar,12,Nandurbar,165
Maharashtra,MH,Nandurbar,12,Navapur,2074
Maharashtra,MH,Nandurbar,12,Shahada,1450
Maharashtra,MH,Nandurbar,12,Taloda,2075
Maharashtra,MH,Nashik,13,Baphana Agro Market Inc,10097
Maharashtra,MH,Nashik,13,Baswant,171
Maharashtra,MH,Nashik,13,Chandvad,574
Maharashtra,MH,Nashik,13,Devala,2073
Maharashtra,MH,Nashik,13,Dindori,1449
Maharashtra,MH,Nashik,13,Dindori(Vani),2487
Maharashtra,MH,Nashik,13,Ghoti,1826
Maharashtra,MH,Nashik,13,Kalvan,1447
Maharashtra,MH,Nashik,13,Lasalgaon,169
Maharashtra,MH,Nashik,13,Lasalgaon(Niphad),2484
Maharashtra,MH,Nashik,13,Lasalgaon(Vinchur),4750
Maharashtra,MH,Nashik,13,Malegaon,166
Maharashtra,MH,Nashik,13,Malharshree Farmers Producer Co Ltd,10120
Maharashtra,MH,Nashik,13,Mankamneshwar Farmar Producer CoLtd Sanchalit Mank,10119
Maharashtra,MH,Nashik,13,Manmad,575
Maharashtra,MH,Nashik,13,Nampur,4764
Maharashtra,MH,Nashik,13,Nandgaon,1448
Maharashtra,MH,Nashik,13,Nashik(Devlali),2486
Maharashtra,MH,Nashik,13,Nasik,168
Maharashtra,MH,Nashik,13,Perfect Krishi Market Yard,10076
Maharashtra,MH,Nashik,13,Pimpalgaon,170
Maharashtra,MH,Nashik,13,Pimpalgaon Baswant(Saykheda),2488
Maharashtra,MH,Nashik,13,Premium Krushi Utpanna Bazar,10118
Maharashtra,MH,Nashik,13,Satana,1801
Maharashtra,MH,Nashik,13,Shivsiddha Govind Producer Company Limited Sanchal,10121
Maharashtra,MH,Nashik,13,Shree Rameshwar Krushi Market,10116
Maharashtra,MH,Nashik,13,Sinner,1815
Maharashtra,MH,Nashik,13,Suragana,2383
Maharashtra,MH,Nashik,13,Umrane,4760
Maharashtra,MH,Nashik,13,Yeola,167
Maharashtra,MH,Parbhani,27,Bori,4765
Maharashtra,MH,Parbhani,27,Gangakhed,1473
Maharashtra,MH,Parbhani,27,Hari Har Khajagi Bazar Parisar,10106
Maharashtra,MH,Parbhani,27,Jintur,591
Maharashtra,MH,Parbhani,27,Manwat,1474
Maharashtra,MH,Parbhani,27,Palam,2089
Maharashtra,MH,Parbhani,27,Parbhani,592
Maharashtra,MH,Parbhani,27,Pathari,2087
Maharashtra,MH,Parbhani,27,Purna,2086
Maharashtra,MH,Parbhani,27,Samartha Krushi Bajar Private Limited,10089
Maharashtra,MH,Parbhani,27,Selu,1475
Maharashtra,MH,Parbhani,27,Shree Salasar Krushi Bazar,10102
Maharashtra,MH,Parbhani,27,Sirsam,4759
Maharashtra,MH,Parbhani,27,Sonpeth,2390
Maharashtra,MH,Parbhani,27,Tadkalas,2088
Maharashtra,MH,Pune,14,Baramati,576
Maharashtra,MH,Pune,14,Bhor,2077
Maharashtra,MH,Pune,14,Dound,1454
Maharashtra,MH,Pune,14,Indapur,1171
Maharashtra,MH,Pune,14,Indapur(Bhigwan),2491
Maharashtra,MH,Pune,14,Indapur(Nimgaon Ketki),3964
Maharashtra,MH,Pune,14,Junnar,1455
Maharashtra,MH,Pune,14,Junnar(Alephata),3958
Maharashtra,MH,Pune,14,Junnar(Bhlhe),3959
Maharashtra,MH,Pune,14,Junnar(Narayangaon),3960
Maharashtra,MH,Pune,14,Junnar(Otur),2492
Maharashtra,MH,Pune,14,Khed,173
Maharashtra,MH,Pune,14,Khed(Chakan),2493
Maharashtra,MH,Pune,14,Khed(Shel Pimpalgaon),4753
Maharashtra,MH,Pune,14,Manchar,577
Maharashtra,MH,Pune,14,Mulshi,2385
Maharashtra,MH,Pune,14,Nira,1456
Maharashtra,MH,Pune,14,Nira(Saswad),3113
Maharashtra,MH,Pune,14,Pune,172
Maharashtra,MH,Pune,14,Pune(Khadiki),2495
Maharashtra,MH,Pune,14,Pune(Manjri),4751
Maharashtra,MH,Pune,14,Pune(Moshi),4752
Maharashtra,MH,Pune,14,Pune(Pimpri),2494
Maharashtra,MH,Pune,14,Shirur,1827
Maharashtra,MH,Pune,14,Talegaon Dabhade,2078
Maharashtra,MH,Raigad,28,Alibagh,1424
Maharashtra,MH,Raigad,28,Karjat(Raigad),1425
Maharashtra,MH,Raigad,28,Khalapur (Shil-Phata),2062
Maharashtra,MH,Raigad,28,Mahad,2063
Maharashtra,MH,Raigad,28,Mangaon,2064
Maharashtra,MH,Raigad,28,Murud,2065
Maharashtra,MH,Raigad,28,Panvel,1799
Maharashtra,MH,Raigad,28,Pen,2066
Maharashtra,MH,Raigad,28,Roha,1426
Maharashtra,MH,Ratnagiri,29,Ratnagiri (Nachane),1823
Maharashtra,MH,Sangli,15,Aatpadi,2079
Maharashtra,MH,Sangli,15,Islampur,1457
Maharashtra,MH,Sangli,15,Palus,2081
Maharashtra,MH,Sangli,15,Sangli,174
Maharashtra,MH,Sangli,15,Sangli(Miraj),3117
Maharashtra,MH,Sangli,15,"Sangli(Phale, Bhajipura Market)",2496
Maharashtra,MH,Sangli,15,Shirala,4756
Maharashtra,MH,Sangli,15,Tasgaon,1811
Maharashtra,MH,Sangli,15,Vita,2080
Maharashtra,MH,Satara,30,Dahivadi,1458
Maharashtra,MH,Satara,30,Jawali,2082
Maharashtra,MH,Satara,30,Karad,1459
Maharashtra,MH,Satara,30,Koregaon,1460
Maharashtra,MH,Satara,30,Lonand,578
Maharashtra,MH,Satara,30,Patan,1831
Maharashtra,MH,Satara,30,Phaltan,1461
Maharashtra,MH,Satara,30,Satara,1462
Maharashtra,MH,Satara,30,Vaduj,1463
Maharashtra,MH,Satara,30,Vai,1464
Maharashtra,MH,Sholapur,16,Akkalkot,1805
Maharashtra,MH,Sholapur,16,Akluj,1806
Maharashtra,MH,Sholapur,16,Barshi,175
Maharashtra,MH,Sholapur,16,Barshi(Vairag),2497
Maharashtra,MH,Sholapur,16,Dudhani,3971
Maharashtra,MH,Sholapur,16,Karmala,1465
Maharashtra,MH,Sholapur,16,Kurdwadi,1466
Maharashtra,MH,Sholapur,16,Kurdwadi(Modnimb),2498
Maharashtra,MH,Sholapur,16,Laxmi Sopan Agriculture Produce Marketing Co Ltd,10079
Maharashtra,MH,Sholapur,16,Mangal Wedha,1467
Maharashtra,MH,Sholapur,16,Mohol,2083
Maharashtra,MH,Sholapur,16,Pandharpur,579
Maharashtra,MH,Sholapur,16,Perfect Krishi Market Yard Pvt Ltd,10111
Maharashtra,MH,Sholapur,16,Sangola,580
Maharashtra,MH,Sholapur,16,Solapur,176
Maharashtra,MH,Sindhudurg,31,Sindhudurg,2070
Maharashtra,MH,Thane,17,Bhivandi,1427
Maharashtra,MH,Thane,17,Dahanu,2071
Maharashtra,MH,Thane,17,Kalyan,177
Maharashtra,MH,Thane,17,Kalyan(Cattle Market),3963
Maharashtra,MH,Thane,17,Murbad,2067
Maharashtra,MH,Thane,17,Palghar,2068
Maharashtra,MH,Thane,17,Shahapur,2069
Maharashtra,MH,Thane,17,Ulhasnagar,1429
Maharashtra,MH,Thane,17,Vasai,1428
Maharashtra,MH,Vashim,33,Jai Gajanan Krishi Bazar,10113
Maharashtra,MH,Vashim,33,Karanja,593
Maharashtra,MH,Vashim,33,Krushna Krishi Bazar,10094
Maharashtra,MH,Vashim,33,Malegaon(Vashim),2110
Maharashtra,MH,Vashim,33,Mangrulpeer,1492
Maharashtra,MH,Vashim,33,Manora,1493
Maharashtra,MH,Vashim,33,N N Mundhada Agriculture Market Produce,10084
Maharashtra,MH,Vashim,33,Risod,1494
Maharashtra,MH,Vashim,33,Shetkari Krushi Bazar,10115
Maharashtra,MH,Vashim,33,Shri Balaji krishi Utpanna Bazar Samiti,10099
Maharashtra,MH,Vashim,33,Washim,1800
Maharashtra,MH,Vashim,33,Washim(Ansing),2509
Maharashtra,MH,Wardha,18,Arihant Krishi Utpan Bazar,10067
Maharashtra,MH,Wardha,18,Arvi,1508
Maharashtra,MH,Wardha,18,Ashti,2119
Maharashtra,MH,Wardha,18,Ashti(Karanja),2513
Maharashtra,MH,Wardha,18,Higanghat Infrastructure Private Limited,10081
Maharashtra,MH,Wardha,18,Hinganghat,178
Maharashtra,MH,Wardha,18,Pulgaon,1509
Maharashtra,MH,Wardha,18,Sai Agro Infratrade Pvt Agri Market,10077
Maharashtra,MH,Wardha,18,Samudrapur,2120
Maharashtra,MH,Wardha,18,Sindi,1510
Maharashtra,MH,Wardha,18,Sindi(Selu),3969
Maharashtra,MH,Wardha,18,Wardha,1804
Maharashtra,MH,Yavatmal,32,Aarni,2391
Maharashtra,MH,Yavatmal,32,Babhulgaon,2107
Maharashtra,MH,Yavatmal,32,Balaji Krushi Market,10069
Maharashtra,MH,Yavatmal,32,Bori Arab,2103
Maharashtra,MH,Yavatmal,32,Cottoncity Agro Foods Private Ltd,10110
Maharashtra,MH,Yavatmal,32,Darwha,1486
Maharashtra,MH,Yavatmal,32,Digras,600
Maharashtra,MH,Yavatmal,32,Ghatanji,1487
Maharashtra,MH,Yavatmal,32,Jagdamba Agrocare,10070
Maharashtra,MH,Yavatmal,32,Kalamb,2109
Maharashtra,MH,Yavatmal,32,Kisan Market Yard,10062
Maharashtra,MH,Yavatmal,32,Mahagaon,1488
Maharashtra,MH,Yavatmal,32,Mahavir Agriculture Produce Market,10068
Maharashtra,MH,Yavatmal,32,Mahavira Agricare,10061
Maharashtra,MH,Yavatmal,32,"Mahesh Krushi Utpanna Bazar, Digras",10101
Maharashtra,MH,Yavatmal,32,Maregoan,2104
Maharashtra,MH,Yavatmal,32,Ner Parasopant,2105
Maharashtra,MH,Yavatmal,32,Pandhakawada,1489
Maharashtra,MH,Yavatmal,32,Pusad,1490
Maharashtra,MH,Yavatmal,32,Ralegaon,2106
Maharashtra,MH,Yavatmal,32,Ramdev Krushi Bazaar,10078
Maharashtra,MH,Yavatmal,32,Renukadevi Private Market Yard,10104
Maharashtra,MH,Yavatmal,32,Shekari Krushi Khajgi Bazar,10080
Maharashtra,MH,Yavatmal,32,Umarked(Danki),2508
Maharashtra,MH,Yavatmal,32,Umarkhed,1491
Maharashtra,MH,Yavatmal,32,Vani,601
Maharashtra,MH,Yavatmal,32,Yeotmal,602
Maharashtra,MH,Yavatmal,32,ZariZamini,2108
Manipur,MN,Bishnupur,2,Bishenpur,609
Manipur,MN,Imphal East,9,Lamlong Bazaar,179
Manipur,MN,Imphal West,1,Imphal,608
Manipur,MN,Kakching,11,Kakching Market,10489
Manipur,MN,Thoubal,7,Thoubal,1172
Meghalaya,MG,East Garo Hills,2,Williamnagar,2049
Meghalaya,MG,East Jaintia Hills,8,Khliehriat,3988
Meghalaya,MG,East Khasi Hills,1,Mawiong Regulated Market,152
Meghalaya,MG,East Khasi Hills,1,Shillong,2050
Meghalaya,MG,East Khasi Hills,1,Sohra,3985
Meghalaya,MG,Nongpoh (R-Bhoi),4,Nongpoh (R-Bhoi),847
Meghalaya,MG,South Garo Hills,5,Baghmara,568
Meghalaya,MG,South Garo Hills,5,Gasuapara,3991
Meghalaya,MG,South West Garo Hills,9,Ampati,3993
Meghalaya,MG,South West Garo Hills,9,Garobadha,2047
Meghalaya,MG,South West Khasi Hills,10,Mawkyrwat,2051
Meghalaya,MG,West Garo Hills,6,Dadengiri,1168
Meghalaya,MG,West Garo Hills,6,Rongram,3992
Meghalaya,MG,West Garo Hills,6,Tura,1169
Meghalaya,MG,West Jaintia Hills,3,Dawki,3986
Meghalaya,MG,West Jaintia Hills,3,Jowai,567
Meghalaya,MG,West Jaintia Hills,3,Laskein,3989
Meghalaya,MG,West Jaintia Hills,3,Wahiajer,3990
Meghalaya,MG,West Khasi Hills,7,Nongstoin,2048
Mizoram,MZ,Aizawl,1,Champhai,612
Mizoram,MZ,Aizawl,1,Dawrpuri,202
Mizoram,MZ,Aizawl,1,Kolasib,611
Mizoram,MZ,Aizawl,1,Mission,1861
Mizoram,MZ,Aizawl,1,New Market Aizawl,201
Mizoram,MZ,Aizawl,1,Serchhip,1173
Mizoram,MZ,Aizawl,1,Vairengte,610
Mizoram,MZ,Kolasib,5,Bairabi,2142
Mizoram,MZ,Lungli,2,Lungli,203
Mizoram,MZ,Lungli,2,Super Market Lungli (Bara Bazar),204
Mizoram,MZ,Mamit,4,Kanhmun,2141
Nagaland,NG,Dimapur,8,Dimapur,1868
Nagaland,NG,Dimapur,8,Kuhuboto,1869
Nagaland,NG,Dimapur,8,Nuiland,4246
Nagaland,NG,Kiphire,11,Kipheri,4251
Nagaland,NG,Kohima,1,Jalukie,206
Nagaland,NG,Kohima,1,Khuzama,205
Nagaland,NG,Kohima,1,Kohima,1873
Nagaland,NG,Longleng,10,Longleng,4250
Nagaland,NG,Mokokchung,3,Mangkolemba,8208
Nagaland,NG,Mokokchung,3,Mokokchung Town,615
Nagaland,NG,Mokokchung,3,Tuli,4247
Nagaland,NG,Mon,4,Mon,10488
Nagaland,NG,Mon,4,Naginimora,616
Nagaland,NG,Peren,9,Tenning,4252
Nagaland,NG,Phek,2,Pfatsero,207
Nagaland,NG,Phek,2,Phek,1871
Nagaland,NG,Tsemenyu,12,Tsemenyu,4248
Nagaland,NG,Tuensang,5,Tuensang,1872
Nagaland,NG,Wokha,6,Baghty,4249
Nagaland,NG,Wokha,6,Wokha Town,614
Nagaland,NG,Zunheboto,7,Aizuto,1174
Nagaland,NG,Zunheboto,7,Ghathashi,4245
Nagaland,NG,Zunheboto,7,Zunheboto,1870
NCT of Delhi,DL,Delhi,1,Azadpur,4747
NCT of Delhi,DL,Delhi,1,"Fish,Poultry & Egg Market, Gazipur",1797
NCT of Delhi,DL,Delhi,1,"Flower Market, Canaught Place(Pr. Yard,Mehrauli)",2941
NCT of Delhi,DL,Delhi,1,"Flower Market, Fatehpuri(Principal Yard, Mehrauli)",2940
NCT of Delhi,DL,Delhi,1,"Flower Market,Gazipur",1795
NCT of Delhi,DL,Delhi,1,"Fodder Market, Mangolpuri",1796
NCT of Delhi,DL,Delhi,1,Keshopur,445
NCT of Delhi,DL,Delhi,1,"Khoya Market, Kashmiri Gate",1798
NCT of Delhi,DL,Delhi,1,Najafgarh,49
NCT of Delhi,DL,Delhi,1,Narela,48
NCT of Delhi,DL,Delhi,1,Shahdara,446
Odisha,OR,Angul,1,Angaura,3917
Odisha,OR,Angul,1,Angul,208
Odisha,OR,Angul,1,Angul(Atthamallick),3119
Odisha,OR,Angul,1,Angul(Jarapada),3118
Odisha,OR,Angul,1,Pallahara,4265
Odisha,OR,Angul,1,Talcher,1673
Odisha,OR,Balasore,16,Bampada,1175
Odisha,OR,Balasore,16,Barikpur,3912
Odisha,OR,Balasore,16,Jaleswar,1671
Odisha,OR,Balasore,16,Nilagiri,4264
Odisha,OR,Bargarh,2,Attabira,209
Odisha,OR,Bargarh,2,Bargarh,210
Odisha,OR,Bargarh,2,Bargarh(Barapalli),3121
Odisha,OR,Bargarh,2,Godabhaga,3913
Odisha,OR,Bargarh,2,Padampur,619
Odisha,OR,Bargarh,2,Sohela,3920
Odisha,OR,Bhadrak,3,Bhadrak,211
Odisha,OR,Bhadrak,3,Chandabali,1684
Odisha,OR,Bhadrak,3,Sahidngar,3914
Odisha,OR,Bolangir,4,Bolangir,621
Odisha,OR,Bolangir,4,Bolangir(Patnagarh),3126
Odisha,OR,Bolangir,4,Kantabaji,213
Odisha,OR,Bolangir,4,Tusura,3907
Odisha,OR,Boudh,26,Boudh,1665
Odisha,OR,Boudh,26,Khunthabandha,3909
Odisha,OR,Cuttack,5,Athagarh,4263
Odisha,OR,Cuttack,5,Banki,1675
Odisha,OR,Cuttack,5,Kendupatna,1660
Odisha,OR,Cuttack,5,Kendupatna(Niali),3129
Odisha,OR,Deogarh,27,Deogarh,1676
Odisha,OR,Deogarh,27,Tileibani,3921
Odisha,OR,Dhenkanal,17,Dhenkanal,1672
Odisha,OR,Dhenkanal,17,Hindol,4266
Odisha,OR,Dhenkanal,17,Kamakhyanagar,1674
Odisha,OR,Dhenkanal,17,Mottagaon,3915
Odisha,OR,Gajapati,28,Kasinagar,3908
Odisha,OR,Gajapati,28,Parlakhemundi,1663
Odisha,OR,Ganjam,18,Bhanjanagar,1664
Odisha,OR,Ganjam,18,Digapahandi,1774
Odisha,OR,Ganjam,18,Hinjilicut,1685
Odisha,OR,Jagatsinghpur,29,Jagatsinghpur,1661
Odisha,OR,Jagatsinghpur,29,Rahama,4262
Odisha,OR,Jajpur,7,Jajpur,215
Odisha,OR,Jajpur,7,Jhumpura,3918
Odisha,OR,Jharsuguda,30,Jharsuguda,1259
Odisha,OR,Kalahandi,8,Bhawanipatna,218
Odisha,OR,Kalahandi,8,Junagarh,216
Odisha,OR,Kalahandi,8,Kalahandi(Dharamagarh),3125
Odisha,OR,Kalahandi,8,Kesinga,217
Odisha,OR,Kalahandi,8,Mukhiguda,1686
Odisha,OR,Kandhamal,9,Kandhamal,1682
Odisha,OR,Kandhamal,9,Tikabali,219
Odisha,OR,Kendrapara,31,Chatta Krushak Bazar,4258
Odisha,OR,Kendrapara,31,Gopa,4256
Odisha,OR,Kendrapara,31,Kendrapara,214
Odisha,OR,Kendrapara,31,Kendrapara(Marshaghai),3127
Odisha,OR,Kendrapara,31,Pattamundai,4257
Odisha,OR,Keonjhar,19,Anandapur,1680
Odisha,OR,Keonjhar,19,Champua,1679
Odisha,OR,Keonjhar,19,Keonjhar,1678
Odisha,OR,Keonjhar,19,Keonjhar(Dhekikote),3128
Odisha,OR,Keonjhar,19,Keonjhar(Jhumpura),3122
Odisha,OR,Keonjhar,19,Saharpada,3919
Odisha,OR,Khurda,32,Aiginia Mandi,4267
Odisha,OR,Khurda,32,Balugaon,1681
Odisha,OR,Khurda,32,Damana Hat,4259
Odisha,OR,Khurda,32,Jatni,1176
Odisha,OR,Koraput,10,Jeypore,222
Odisha,OR,Koraput,10,Jeypore(Kotpad),3124
Odisha,OR,Koraput,10,Koraput,617
Odisha,OR,Koraput,10,Koraput(Semilguda),1862
Odisha,OR,Malkangiri,33,Malkanagiri,220
Odisha,OR,Malkangiri,33,Malkangiri(Korakunda),3130
Odisha,OR,Mayurbhanja,20,Baripada,618
Odisha,OR,Mayurbhanja,20,Betnoti,1677
Odisha,OR,Mayurbhanja,20,Chuliaposi,4255
Odisha,OR,Mayurbhanja,20,Karanjia,1670
Odisha,OR,Mayurbhanja,20,Saraskana,3911
Odisha,OR,Mayurbhanja,20,Udala,1669
Odisha,OR,Nayagarh,35,Bahadajholla,1177
Odisha,OR,Nayagarh,35,Sarankul,3916
Odisha,OR,Nowarangpur,12,Nabarangpur(Umerkote),3131
Odisha,OR,Nowarangpur,12,Nawarangpur,223
Odisha,OR,Nuapada,34,Khariar,4253
Odisha,OR,Nuapada,34,Khariar Road,620
Odisha,OR,Puri,13,Dumal,3924
Odisha,OR,Puri,13,Gabadkunda,3923
Odisha,OR,Puri,13,Nimapara,1662
Odisha,OR,Puri,13,Puri(Brahmagiri),3132
Odisha,OR,Puri,13,Sakhigopal,224
Odisha,OR,Rayagada,14,Gunpur,221
Odisha,OR,Rayagada,14,Rayagada,225
Odisha,OR,Rayagada,14,Rayagada(Muniguda),3123
Odisha,OR,Sambalpur,22,Gosala,3910
Odisha,OR,Sambalpur,22,Kuchinda,1667
Odisha,OR,Sambalpur,22,Rairakhol,1666
Odisha,OR,Sambalpur,22,Sahaspur,4254
Odisha,OR,Sambalpur,22,Sambalpur,622
Odisha,OR,Sonepur,36,Birmaharajpur,1683
Odisha,OR,Sonepur,36,Dungurapalli,212
Odisha,OR,Sonepur,36,Pandkital,3922
Odisha,OR,Sundergarh,23,Bonai,3120
Odisha,OR,Sundergarh,23,Panposh,1178
Odisha,OR,Sundergarh,23,Sargipali,1668
Pondicherry,PC,Karaikal,4,Karaikal,4356
Pondicherry,PC,Pondicherry,1,Madagadipet,1179
Pondicherry,PC,Pondicherry,1,Thattanchavady,253
Pondicherry,PC,Pondicherry,1,Yanam,4355
Punjab,PB,Amritsar,1,Ajnala,623
Punjab,PB,Amritsar,1,Ajnala (Sudhar),4416
Punjab,PB,Amritsar,1,Amritsar,226
Punjab,PB,Amritsar,1,Amritsar(Amritsar Mewa Mandi),2883
Punjab,PB,Amritsar,1,Amritsar(Chehreta),3104
Punjab,PB,Amritsar,1,Attari,1724
Punjab,PB,Amritsar,1,Chogawan,1726
